OrderID,PurchaseDate,CustomerType,Region,ProductColor,ProcessingDays,PaymentMethod,LoyaltyMember,StoreBranch,EmployeeName
ORD100351,2023-08-09,corporate,north,,16,Paypal,No,A,Riley
ORD100352,2023-07-13,Corporate,West,Red,11,DebitCard,No,B,Morgan
ORD100353,2023-02-08,Individual,South,Green,14,Paypal,No,C,Taylor
ORD100354,2023-06-21,Individual,East,Green,20,DebitCard,No,C,Casey
ORD100355,2023-12-06,Corporate,West,Green,18,Paypal,Yes,B,Avery
ORD100356,2023-05-13,Individual,north,Blue,15,Cash,No,B,Riley
ORD100357,2023-11-16,Corporate,South,,17,DebitCard,No,C,Avery
ORD100358,2023-09-21,CORPORATE,West,White,6,Cash,No,A,Morgan
ORD100359,2023-01-14,Corporate,North,Green,6,DebitCard,Yes,C,Avery
ORD100360,2023-11-27,individual,South,Yellow,4,Paypal,No,B,Taylor
ORD100361,2023-12-09,Corporate,South,Red,7,Cash,No,A,Casey
ORD100362,2023-10-10,INDIVIDUAL,West,Green,13,Paypal,No,C,Jordan
ORD100363,2023-06-23,Corporate,North,Yellow,16,DebitCard,No,A,Jamie
ORD100364,2023-02-19,CORPORATE,West,Green,5,Cash,No,A,Riley
ORD100365,2023-04-10,individual,West,,14,CreditCard,No,B,Jordan
ORD100366,2023-04-15,CORPORATE,North,Yellow,20,Paypal,No,D,Jordan
ORD100367,2023-02-24,CORPORATE,norte,Red,48,DebitCard,Yes,C,Jamie
ORD100368,2023-04-25,Individual,North,Black,4,Cash,No,B,Taylor
ORD100369,2023-12-02,Individual,East,Blue,12,Paypal,No,C,Avery
ORD100370,2023-10-03,Individual,South,Red,13,Cash,No,D,Taylor
ORD100371,2023-01-21,Individual,north,Red,15,Paypal,No,D,Morgan
ORD100372,2023-01-23,Individual,West,Green,8,Paypal,No,D,Alex
ORD100373,2023-05-20,Corporate,north,Black,21,Paypal,Yes,D,Taylor
ORD100374,2023-10-21,Individual,norte,Green,7,Cash,No,C,Avery
ORD100375,2023-10-01,individual,South,Black,7,Cash,No,A,Jamie
ORD100376,2023-04-25,corporate,norte,Yellow,16,Paypal,No,A,Alex
ORD100377,2023-12-27,Individual,West,Red,6,CreditCard,No,D,Jamie
ORD100378,2023-03-22,corporate,South,Black,10,CreditCard,No,D,Jamie
ORD100379,2023-02-02,individual,West,Red,18,CreditCard,Yes,A,Jamie
ORD100380,2023-11-25,Individual,East,Red,186,DebitCard,No,B,Riley
ORD100381,2023-02-12,Corporate,South,Green,18,CreditCard,No,D,Riley
ORD100382,2023-04-01,Corporate,north,Red,11,Cash,No,A,Alex
ORD100383,2023-03-19,corporate,West,Blue,5,CreditCard,No,B,Jordan
ORD100384,2023-02-18,Corporate,East,Yellow,10,Cash,Yes,A,Avery
ORD100385,2023-03-30,corporate,North,Green,9,DebitCard,Yes,B,Riley
ORD100386,2023-02-09,individual,norte,Green,5,Cash,No,C,Casey
ORD100387,2023-07-10,Individual,South,,52,Cash,Yes,B,Jamie
ORD100388,2023-06-01,corporate,East,Yellow,9,Cash,No,D,Avery
ORD100389,2023-09-19,corporate,N,White,15,CreditCard,No,B,Riley
ORD100390,2023-12-06,CORPORATE,West,Blue,6,Paypal,No,B,Morgan
ORD100391,2023-02-27,INDIVIDUAL,north,Yellow,21,Cash,No,D,Taylor
ORD100392,2023-12-31,individual,South,White,19,CreditCard,Yes,C,Casey
ORD100393,2023-07-10,corporate,East,Yellow,12,CreditCard,No,B,Avery
ORD100394,2023-10-03,individual,South,Black,7,CreditCard,No,C,Taylor
ORD100395,2023-03-20,CORPORATE,north,Red,6,Paypal,Yes,A,Taylor
ORD100396,2023-08-11,corporate,East,Blue,10,Paypal,No,A,Alex
ORD100397,2023-10-06,INDIVIDUAL,north,Green,15,Paypal,No,D,Morgan
ORD100398,2023-08-02,corporate,South,Red,284,Paypal,No,C,Morgan
ORD100399,2023-10-02,corporate,South,White,15,DebitCard,Yes,D,Casey
ORD100400,2023-09-13,Individual,West,Red,11,Paypal,No,D,Morgan
ORD100401,2023-07-25,CORPORATE,N,,12,Paypal,Yes,B,Morgan
ORD100402,2023-06-02,Corporate,West,White,21,Paypal,Yes,A,Avery
ORD100403,2023-01-05,corporate,West,Red,7,Cash,No,D,Morgan
ORD100404,2023-02-23,individual,South,Red,6,Cash,No,B,Casey
ORD100405,2023-10-26,corporate,norte,White,10,Paypal,No,B,Jordan
ORD100406,2023-02-26,individual,South,,17,DebitCard,No,C,Morgan
ORD100407,2023-09-29,Individual,North,Green,3,Cash,No,A,Riley
ORD100408,2023-06-17,CORPORATE,North,Red,19,CreditCard,No,C,Avery
ORD100409,2023-05-15,Individual,South,Green,11,Cash,No,C,Avery
ORD100410,2023-10-12,individual,South,Yellow,20,CreditCard,No,D,Morgan
ORD100411,2023-10-03,CORPORATE,north,Red,16,Cash,No,C,Alex
ORD100412,2023-01-30,CORPORATE,South,Black,15,Paypal,No,D,Alex
ORD100413,2023-07-19,Corporate,West,Blue,19,Cash,Yes,C,Riley
ORD100414,2023-06-08,Corporate,norte,Blue,17,Paypal,No,B,Morgan
ORD100415,2023-06-06,INDIVIDUAL,West,Red,6,Paypal,No,A,Jordan
ORD100416,2023-03-10,individual,West,Red,15,Cash,No,A,Avery
ORD100417,2023-12-11,individual,West,Red,16,CreditCard,No,A,Morgan
ORD100418,2023-01-01,Corporate,East,Green,9,CreditCard,Yes,B,Riley
ORD100419,2023-01-22,corporate,West,Red,11,Cash,No,B,Morgan
ORD100420,2023-07-18,corporate,West,Blue,18,Paypal,No,C,Morgan
ORD100421,2023-04-01,corporate,West,Red,6,CreditCard,Yes,C,Jamie
ORD100422,2023-10-19,Individual,South,,10,DebitCard,No,C,Jordan
ORD100423,2023-09-15,INDIVIDUAL,North,Green,10,Paypal,No,C,Taylor
ORD100424,2023-09-12,Individual,West,Green,4,Cash,No,A,Riley
ORD100425,2023-08-15,Corporate,norte,Yellow,10,Paypal,No,C,Morgan
ORD100426,2023-11-23,INDIVIDUAL,East,,6,DebitCard,No,B,Riley
ORD100427,2023-09-26,corporate,South,Red,15,DebitCard,No,B,Taylor
ORD100428,2023-09-03,individual,East,Yellow,6,CreditCard,No,B,Jordan
ORD100429,2023-05-06,Individual,N,Black,11,DebitCard,No,D,Avery
ORD100430,2023-06-10,Individual,West,Yellow,8,Paypal,No,D,Riley
ORD100431,2023-09-24,corporate,East,Blue,14,CreditCard,No,D,Morgan
ORD100432,2023-06-17,Corporate,north,Yellow,12,DebitCard,No,C,Avery
ORD100433,2023-07-18,Individual,West,Blue,6,CreditCard,No,A,Taylor
ORD100434,2023-11-23,Individual,West,Yellow,18,CreditCard,No,A,Riley
ORD100435,2023-07-25,Corporate,north,Black,10,Cash,No,C,Casey
ORD100436,2023-05-25,Individual,West,Red,5,CreditCard,No,C,Taylor
ORD100437,2023-07-24,corporate,South,White,13,CreditCard,Yes,D,Jordan
ORD100438,2023-06-09,Corporate,East,Blue,7,DebitCard,Yes,B,Morgan
ORD100439,2023-03-02,Individual,East,White,18,Paypal,Yes,B,Jamie
ORD100440,2023-11-02,Individual,East,Green,3,Paypal,Yes,D,Jordan
ORD100441,2023-08-11,CORPORATE,East,Red,11,DebitCard,No,D,Avery
ORD100442,2023-03-08,individual,South,Blue,8,Paypal,Yes,A,Jamie
ORD100443,2023-04-22,individual,South,White,3,CreditCard,No,D,Morgan
ORD100444,2023-06-01,corporate,norte,Blue,18,Cash,Yes,B,Taylor
ORD100445,2023-12-04,CORPORATE,East,Blue,18,CreditCard,Yes,B,Casey
ORD100446,2023-04-03,CORPORATE,East,Red,18,CreditCard,No,C,Casey
ORD100447,2023-02-27,corporate,South,Yellow,3,Cash,Yes,A,Riley
ORD100448,2023-11-09,individual,East,Green,12,DebitCard,No,C,Avery
ORD100449,2023-03-14,Individual,West,Blue,19,CreditCard,Yes,A,Jordan
ORD100450,2023-08-12,corporate,West,Red,7,CreditCard,No,C,Jordan
ORD100451,2023-03-16,Corporate,South,Red,6,DebitCard,No,A,Avery
ORD100452,2023-04-02,INDIVIDUAL,North,Red,13,CreditCard,No,D,Jordan
ORD100453,2023-02-08,CORPORATE,West,Green,14,CreditCard,Yes,B,Alex
ORD100454,2023-04-09,Individual,South,Black,153,Paypal,No,D,Casey
ORD100455,2023-04-04,INDIVIDUAL,West,Red,11,DebitCard,No,A,Casey
ORD100456,2023-01-09,Individual,West,Red,3,CreditCard,No,A,Morgan
ORD100457,2023-06-06,INDIVIDUAL,West,Red,12,CreditCard,No,C,Alex
ORD100458,2023-12-20,Individual,South,,19,Cash,No,A,Jordan
ORD100459,2023-02-02,Individual,West,White,18,Cash,No,D,Jordan
ORD100460,2023-01-24,Individual,South,Black,19,Cash,Yes,A,Avery
ORD100461,2023-05-26,Corporate,norte,Red,3,CreditCard,Yes,A,Jamie
ORD100462,2023-03-25,corporate,norte,Blue,16,CreditCard,No,C,Riley
ORD100463,2023-11-10,Corporate,norte,Red,7,Cash,Yes,A,Alex
ORD100464,2023-05-10,CORPORATE,West,Red,3,Paypal,Yes,C,Riley
ORD100465,2023-09-30,individual,South,Green,16,Paypal,Yes,B,Taylor
ORD100466,2023-04-22,individual,South,Black,5,Paypal,No,C,Riley
ORD100467,2023-02-27,corporate,West,White,15,Paypal,No,A,Casey
ORD100468,2023-05-25,Individual,East,White,11,DebitCard,No,B,Morgan
ORD100469,2023-09-06,CORPORATE,South,Red,20,Cash,Yes,A,Taylor
ORD100470,2023-09-19,Individual,East,Yellow,17,CreditCard,No,C,Taylor
ORD100471,2023-10-18,CORPORATE,West,Red,291,Cash,No,D,Avery
ORD100472,2023-12-25,Individual,norte,Blue,14,Paypal,No,B,Morgan
ORD100473,2023-02-27,corporate,north,Black,15,CreditCard,No,D,Jordan
ORD100474,2023-02-16,Corporate,South,Blue,11,DebitCard,No,D,Casey
ORD100475,2023-08-30,CORPORATE,East,Green,4,Cash,No,B,Avery
ORD100476,2023-11-11,Individual,West,Red,13,CreditCard,Yes,D,Jamie
ORD100477,2023-08-17,Corporate,South,Yellow,6,CreditCard,Yes,D,Jordan
ORD100478,2023-03-20,CORPORATE,East,Black,17,Paypal,Yes,D,Riley
ORD100479,2023-07-28,Corporate,South,Red,14,Paypal,No,D,Jordan
ORD100480,2023-10-29,Corporate,West,Black,3,Cash,Yes,B,Alex
ORD100481,2023-11-09,Corporate,South,Red,7,DebitCard,No,A,Avery
ORD100482,2023-11-01,INDIVIDUAL,West,Green,7,CreditCard,Yes,D,Taylor
ORD100483,2023-11-10,Corporate,East,Black,12,Paypal,No,B,Taylor
ORD100484,2023-05-23,Corporate,East,Yellow,8,Cash,No,B,Casey
ORD100485,2023-10-22,CORPORATE,West,,12,Paypal,No,B,Riley
ORD100486,2023-12-20,Individual,South,Red,12,Cash,No,B,Avery
ORD100487,2023-09-27,individual,North,Yellow,4,Paypal,Yes,C,Taylor
ORD100488,2023-02-19,CORPORATE,South,Yellow,21,DebitCard,No,A,Avery
ORD100489,2023-11-30,corporate,West,White,18,CreditCard,Yes,A,Jamie
ORD100490,2023-03-24,INDIVIDUAL,N,Blue,16,Paypal,No,D,Jamie
ORD100491,2023-09-21,Corporate,East,Black,3,CreditCard,No,B,Riley
ORD100492,2023-12-24,individual,East,Yellow,7,Cash,Yes,C,Avery
ORD100493,2023-04-12,Individual,West,Red,12,DebitCard,Yes,B,Jamie
ORD100494,2023-02-26,INDIVIDUAL,East,Green,19,CreditCard,No,D,Morgan
ORD100495,2023-10-09,individual,South,Red,20,Paypal,No,A,Riley
ORD100496,2023-01-11,Corporate,East,Yellow,5,CreditCard,No,D,Casey
ORD100497,2023-01-30,Individual,North,White,7,CreditCard,No,D,Jamie
ORD100498,2023-04-23,CORPORATE,West,Yellow,122,Cash,No,D,Avery
ORD100499,2023-08-10,CORPORATE,East,Yellow,5,DebitCard,Yes,D,Alex
ORD100500,2023-08-05,Corporate,South,Green,4,DebitCard,No,D,Alex
ORD100501,2023-07-29,Corporate,norte,Blue,14,CreditCard,Yes,D,Jordan
ORD100502,2023-01-11,individual,West,Red,15,CreditCard,No,D,Jordan
ORD100503,2023-12-19,corporate,North,Green,6,Cash,No,A,Casey
ORD100504,2023-03-28,Corporate,West,Red,12,CreditCard,Yes,A,Riley
ORD100505,2023-12-28,Individual,South,Blue,8,Cash,No,B,Jordan
ORD100506,2023-01-02,CORPORATE,East,Green,13,DebitCard,No,B,Jordan
ORD100507,2023-02-01,corporate,West,Red,7,DebitCard,No,C,Alex
ORD100508,2023-01-03,CORPORATE,West,Red,9,Cash,Yes,C,Jordan
ORD100509,2023-06-28,Corporate,West,Green,16,CreditCard,Yes,A,Avery
ORD100510,2023-04-11,Corporate,West,Blue,12,DebitCard,No,A,Alex
ORD100511,2023-03-24,INDIVIDUAL,East,White,12,Paypal,No,C,Jamie
ORD100512,2023-10-04,CORPORATE,West,White,17,Cash,No,A,Jamie
ORD100513,2023-06-22,corporate,norte,Black,15,DebitCard,Yes,C,Casey
ORD100514,2023-04-10,Individual,South,Blue,16,DebitCard,No,B,Morgan
ORD100515,2023-10-06,Individual,South,Black,19,DebitCard,No,A,Jordan
ORD100516,2023-07-22,individual,South,Black,13,Paypal,No,A,Jamie
ORD100517,2023-04-07,corporate,East,Black,14,Paypal,No,C,Jamie
ORD100518,2023-02-19,CORPORATE,South,Blue,16,Paypal,No,D,Riley
ORD100519,2023-01-02,Individual,East,Yellow,16,CreditCard,No,D,Casey
ORD100520,2023-06-14,Corporate,South,White,20,Cash,No,B,Avery
ORD100521,2023-11-20,individual,West,Yellow,16,CreditCard,No,A,Taylor
ORD100522,2023-01-24,CORPORATE,East,Yellow,7,Paypal,No,A,Taylor
ORD100523,2023-06-17,corporate,West,Green,12,Cash,No,C,Casey
ORD100524,2023-04-02,corporate,north,Green,21,CreditCard,No,D,Alex
ORD100525,2023-05-19,INDIVIDUAL,South,Blue,7,CreditCard,Yes,D,Morgan
ORD100526,2023-05-06,INDIVIDUAL,South,Yellow,21,CreditCard,Yes,B,Riley
ORD100527,2023-09-29,individual,East,Blue,4,Paypal,Yes,D,Riley
ORD100528,2023-05-01,Individual,South,Green,15,DebitCard,Yes,D,Casey
ORD100529,2023-10-09,corporate,West,Red,3,Cash,Yes,D,Avery
ORD100530,2023-12-30,corporate,East,Green,19,Paypal,Yes,C,Taylor
ORD100531,2023-01-01,CORPORATE,South,Blue,4,Cash,No,D,Morgan
ORD100532,2023-07-01,CORPORATE,N,Yellow,11,Paypal,No,B,Jamie
ORD100533,2023-10-11,Corporate,West,Black,6,CreditCard,Yes,D,Casey
ORD100534,2023-12-19,corporate,north,Blue,6,CreditCard,Yes,B,Alex
ORD100535,2023-03-24,CORPORATE,West,Blue,21,DebitCard,No,C,Morgan
ORD100536,2023-08-02,corporate,West,Blue,13,DebitCard,No,C,Taylor
ORD100537,2023-11-12,individual,West,White,6,Cash,No,B,Jamie
ORD100538,2023-03-29,INDIVIDUAL,West,Green,19,DebitCard,No,C,Casey
ORD100539,2023-12-04,Individual,West,Green,4,DebitCard,No,A,Riley
ORD100540,2023-10-17,CORPORATE,West,Blue,19,Cash,No,A,Jordan
ORD100541,2023-11-10,Corporate,West,Yellow,18,Paypal,No,A,Riley
ORD100542,2023-02-01,Individual,East,White,7,DebitCard,No,A,Avery
ORD100543,2023-01-31,Corporate,East,Black,12,Paypal,No,A,Avery
ORD100544,2023-08-19,Corporate,South,Yellow,3,CreditCard,No,C,Riley
ORD100545,2023-07-23,individual,West,Blue,9,DebitCard,No,B,Jamie
ORD100546,2023-10-01,Individual,South,Blue,3,CreditCard,Yes,C,Taylor
ORD100547,2023-12-24,Corporate,West,Blue,6,CreditCard,No,D,Casey
ORD100548,2023-08-10,Corporate,North,Red,10,Paypal,No,A,Taylor
ORD100549,2023-03-25,corporate,South,Blue,18,Cash,No,A,Jordan
ORD100550,2023-08-23,Corporate,West,Red,19,DebitCard,No,C,Avery
ORD100551,2023-08-12,corporate,South,Red,4,Paypal,No,D,Riley
ORD100552,2023-05-05,Corporate,East,White,12,Cash,No,C,Jamie
ORD100553,2023-04-27,Corporate,West,Yellow,8,CreditCard,No,B,Morgan
ORD100554,2023-04-01,corporate,N,White,20,DebitCard,Yes,A,Morgan
ORD100555,2023-10-12,INDIVIDUAL,East,Black,17,CreditCard,No,C,Jamie
ORD100556,2023-04-16,Individual,South,Blue,6,CreditCard,Yes,B,Avery
ORD100557,2023-09-14,Individual,South,Black,3,DebitCard,Yes,A,Morgan
ORD100558,2023-11-09,corporate,West,Red,10,Cash,No,A,Riley
ORD100559,2023-07-17,Corporate,North,Yellow,20,Cash,Yes,A,Avery
ORD100560,2023-12-11,Corporate,West,Red,18,DebitCard,No,D,Casey
ORD100561,2023-04-15,Individual,East,,6,DebitCard,Yes,C,Jamie
ORD100562,2023-04-20,Individual,north,Red,18,Paypal,Yes,A,Jamie
ORD100563,2023-09-05,Individual,West,Red,11,Paypal,No,A,Taylor
ORD100564,2023-07-28,individual,South,White,6,CreditCard,No,B,Alex
ORD100565,2023-02-12,Corporate,South,Blue,16,DebitCard,No,C,Taylor
ORD100566,2023-09-16,individual,South,Yellow,12,Cash,No,B,Morgan
ORD100567,2023-06-22,INDIVIDUAL,West,Black,21,CreditCard,No,C,Alex
ORD100568,2023-11-22,CORPORATE,West,White,21,CreditCard,No,A,Jamie
ORD100569,2023-02-28,individual,West,,17,CreditCard,No,D,Morgan
ORD100570,2023-11-20,Corporate,N,,14,CreditCard,No,B,Avery
ORD100571,2023-10-05,corporate,norte,Blue,17,Cash,No,D,Jordan
ORD100572,2023-07-26,individual,West,Black,17,CreditCard,Yes,D,Morgan
ORD100573,2023-04-01,Corporate,N,Yellow,8,DebitCard,No,D,Alex
ORD100574,2023-07-23,corporate,South,Yellow,19,Paypal,No,C,Alex
ORD100575,2023-08-21,CORPORATE,West,Blue,19,Cash,No,C,Jamie
ORD100576,2023-02-23,Individual,North,Yellow,5,DebitCard,No,D,Casey
ORD100577,2023-05-07,CORPORATE,West,,7,DebitCard,No,A,Jordan
ORD100578,2023-08-11,INDIVIDUAL,north,White,21,DebitCard,No,A,Jamie
ORD100579,2023-10-10,individual,South,Green,7,Paypal,No,D,Jordan
ORD100580,2023-06-06,INDIVIDUAL,East,Blue,12,Paypal,Yes,B,Jordan
ORD100581,2023-02-25,CORPORATE,East,Red,5,Paypal,Yes,B,Jamie
ORD100582,2023-01-01,INDIVIDUAL,South,Black,18,DebitCard,No,C,Riley
ORD100583,2023-02-08,individual,north,Black,18,Paypal,No,B,Morgan
ORD100584,2023-04-08,Corporate,East,Green,8,CreditCard,Yes,A,Avery
ORD100585,2023-03-21,individual,East,Blue,19,Paypal,Yes,D,Taylor
ORD100586,2023-12-06,Individual,South,Green,19,Cash,No,B,Jordan
ORD100587,2023-09-16,Individual,north,Green,13,DebitCard,No,D,Avery
ORD100588,2023-03-22,Individual,South,White,21,DebitCard,No,B,Riley
ORD100589,2023-04-13,Individual,north,Yellow,15,CreditCard,No,C,Alex
ORD100590,2023-04-26,Individual,North,Red,3,Paypal,Yes,A,Jamie
ORD100591,2023-11-08,Corporate,N,Green,8,Paypal,No,C,Casey
ORD100592,2023-03-20,Individual,East,Blue,6,Cash,Yes,D,Riley
ORD100593,2023-02-20,individual,East,,18,CreditCard,Yes,A,Morgan
ORD100594,2023-12-11,corporate,North,Red,10,Cash,No,A,Avery
ORD100595,2023-10-04,INDIVIDUAL,norte,Green,143,Cash,No,C,Riley
ORD100596,2023-09-18,Corporate,South,Red,8,DebitCard,Yes,B,Jordan
ORD100597,2023-04-25,Individual,norte,Yellow,15,DebitCard,Yes,C,Casey
ORD100598,2023-06-28,Individual,South,Yellow,16,Paypal,No,D,Riley
ORD100599,2023-04-06,Individual,West,Black,4,Paypal,No,B,Morgan
ORD100600,2023-08-25,Individual,South,Red,6,Cash,Yes,C,Avery
ORD100601,2023-11-04,individual,N,Red,5,Paypal,Yes,C,Riley
ORD100602,2023-02-02,Individual,East,Blue,14,Cash,Yes,B,Jamie
ORD100603,2023-09-28,Individual,norte,Yellow,3,Paypal,No,B,Casey
ORD100604,2023-09-02,Individual,West,Blue,13,Paypal,No,B,Alex
ORD100605,2023-06-16,INDIVIDUAL,West,Yellow,17,DebitCard,No,C,Jordan
ORD100606,2023-12-29,Individual,West,White,21,DebitCard,No,B,Avery
ORD100607,2023-12-25,individual,North,White,9,DebitCard,No,B,Jordan
ORD100608,2023-01-11,Corporate,East,Green,17,DebitCard,No,B,Casey
ORD100609,2023-07-27,Corporate,N,Green,10,CreditCard,Yes,A,Morgan
ORD100610,2023-09-04,Individual,South,Blue,8,DebitCard,Yes,D,Jamie
ORD100611,2023-09-10,corporate,West,Yellow,19,CreditCard,No,B,Riley
ORD100612,2023-07-17,Corporate,South,Black,9,DebitCard,Yes,D,Avery
ORD100613,2023-02-18,Individual,West,Red,3,Paypal,No,B,Riley
ORD100614,2023-11-30,corporate,West,Green,6,Cash,No,B,Taylor
ORD100615,2023-01-23,CORPORATE,North,White,7,Paypal,No,A,Jordan
ORD100616,2023-08-05,Individual,South,White,14,Paypal,No,A,Riley
ORD100617,2023-11-19,individual,South,Red,21,CreditCard,No,B,Alex
ORD100618,2023-07-09,corporate,East,Yellow,5,DebitCard,No,B,Jordan
ORD100619,2023-10-25,corporate,East,Blue,19,Cash,Yes,B,Jordan
ORD100620,2023-03-27,Individual,West,Blue,9,Cash,No,D,Taylor
ORD100621,2023-01-04,Individual,South,White,18,DebitCard,Yes,B,Taylor
ORD100622,2023-11-22,individual,norte,Black,14,CreditCard,Yes,D,Jamie
ORD100623,2023-10-03,INDIVIDUAL,West,Black,20,CreditCard,No,A,Riley
ORD100624,2023-09-25,Corporate,East,Blue,5,CreditCard,Yes,D,Riley
ORD100625,2023-02-21,individual,West,White,15,Cash,Yes,B,Jordan
ORD100626,2023-12-01,INDIVIDUAL,North,Green,21,CreditCard,Yes,A,Jordan
ORD100627,2023-05-17,corporate,North,Red,19,CreditCard,No,C,Morgan
ORD100628,2023-05-07,Individual,West,Green,6,Cash,No,A,Morgan
ORD100629,2023-02-08,individual,South,Blue,4,Cash,Yes,C,Riley
ORD100630,2023-11-15,Corporate,N,Black,13,Paypal,No,D,Avery
ORD100631,2023-03-07,corporate,West,Yellow,12,Cash,Yes,A,Casey
ORD100632,2023-08-28,Corporate,South,Blue,11,DebitCard,No,A,Casey
ORD100633,2023-11-07,Corporate,West,Blue,14,Cash,No,A,Alex
ORD100634,2023-08-16,Individual,South,Blue,8,Cash,No,D,Riley
ORD100635,2023-07-29,INDIVIDUAL,N,Blue,5,CreditCard,No,B,Riley
ORD100636,2023-03-01,Corporate,West,Yellow,10,Paypal,No,D,Riley
ORD100637,2023-08-24,individual,north,White,19,CreditCard,Yes,A,Alex
ORD100638,2023-09-15,individual,norte,Blue,4,Paypal,No,B,Morgan
ORD100639,2023-12-22,individual,North,Blue,6,CreditCard,Yes,A,Casey
ORD100640,2023-02-26,Individual,South,Yellow,11,DebitCard,No,A,Riley
ORD100641,2023-06-30,individual,West,Black,4,CreditCard,Yes,C,Alex
ORD100642,2023-10-31,Individual,West,Red,11,CreditCard,No,A,Jordan
ORD100643,2023-08-03,individual,South,Red,4,DebitCard,Yes,D,Avery
ORD100644,2023-10-24,Individual,South,Yellow,20,DebitCard,Yes,D,Casey
ORD100645,2023-10-01,corporate,South,Red,13,Cash,No,D,Taylor
ORD100646,2023-11-26,Corporate,South,Blue,4,CreditCard,No,B,Casey
ORD100647,2023-05-07,Corporate,north,Black,5,DebitCard,No,C,Jordan
ORD100648,2023-10-05,corporate,N,Yellow,21,DebitCard,No,C,Morgan
ORD100649,2023-12-21,INDIVIDUAL,West,Yellow,4,Cash,No,A,Jamie
ORD100650,2023-06-03,Individual,north,Black,5,Paypal,Yes,A,Jamie
ORD100651,2023-06-29,Corporate,West,Yellow,5,DebitCard,Yes,C,Morgan
ORD100652,2023-12-05,Corporate,North,Blue,18,DebitCard,Yes,B,Avery
ORD100653,2023-09-12,corporate,north,Red,11,CreditCard,No,D,Jordan
ORD100654,2023-04-02,INDIVIDUAL,West,Blue,6,Cash,Yes,A,Alex
ORD100655,2023-12-12,Individual,West,Blue,19,CreditCard,Yes,C,Casey
ORD100656,2023-01-09,individual,West,Yellow,14,Paypal,Yes,B,Casey
ORD100657,2023-03-19,individual,South,White,12,Cash,Yes,D,Alex
ORD100658,2023-12-26,Corporate,East,,10,CreditCard,No,A,Jamie
ORD100659,2023-07-20,Corporate,North,Yellow,4,DebitCard,Yes,D,Riley
ORD100660,2023-07-12,individual,West,Blue,9,DebitCard,No,D,Riley
ORD100661,2023-07-08,CORPORATE,West,Blue,15,Cash,No,C,Morgan
ORD100662,2023-12-23,Corporate,West,Black,3,DebitCard,No,C,Riley
ORD100663,2023-07-24,Individual,East,Yellow,4,CreditCard,Yes,D,Morgan
ORD100664,2023-10-01,Individual,East,Yellow,15,Cash,Yes,D,Riley
ORD100665,2023-07-16,Individual,East,Black,16,DebitCard,Yes,A,Taylor
ORD100666,2023-03-29,individual,South,Black,20,DebitCard,No,B,Jamie
ORD100667,2023-11-10,Individual,South,White,17,Paypal,Yes,B,Avery
ORD100668,2023-07-01,Individual,East,Blue,14,Paypal,No,D,Morgan
ORD100669,2023-10-22,individual,North,Black,13,Cash,No,C,Taylor
ORD100670,2023-02-18,Individual,N,White,4,Paypal,No,B,Alex
ORD100671,2023-03-12,corporate,East,Red,5,CreditCard,No,D,Jamie
ORD100672,2023-06-15,Individual,West,Yellow,10,DebitCard,No,C,Jamie
ORD100673,2023-08-18,Corporate,East,Red,20,DebitCard,No,A,Morgan
ORD100674,2023-04-15,INDIVIDUAL,West,White,3,DebitCard,Yes,B,Morgan
ORD100675,2023-06-07,CORPORATE,norte,Blue,10,Cash,No,A,Jordan
ORD100676,2023-11-12,Individual,East,Yellow,5,Cash,No,C,Riley
ORD100677,2023-09-17,individual,South,Blue,17,Paypal,No,D,Alex
ORD100678,2023-10-31,CORPORATE,East,Black,4,DebitCard,Yes,A,Alex
ORD100679,2023-10-17,corporate,South,Blue,10,DebitCard,No,D,Casey
ORD100680,2023-03-25,corporate,North,Red,88,DebitCard,Yes,B,Taylor
ORD100681,2023-06-25,individual,East,Green,18,DebitCard,Yes,A,Avery
ORD100682,2023-06-16,Individual,South,White,5,DebitCard,Yes,B,Taylor
ORD100683,2023-04-25,Corporate,West,Red,20,CreditCard,Yes,B,Jordan
ORD100684,2023-11-05,CORPORATE,West,Blue,14,DebitCard,No,B,Casey
ORD100685,2023-05-20,Corporate,West,Black,10,CreditCard,No,B,Alex
ORD100686,2023-12-10,Corporate,N,Green,12,DebitCard,Yes,B,Riley
ORD100687,2023-08-11,individual,norte,White,20,Cash,No,C,Riley
ORD100688,2023-11-18,corporate,West,Blue,10,Cash,No,A,Avery
ORD100689,2023-11-22,Individual,North,Yellow,11,CreditCard,No,D,Riley
ORD100690,2023-01-05,individual,norte,Red,20,DebitCard,No,D,Riley
ORD100691,2023-08-16,INDIVIDUAL,West,Blue,4,Cash,No,C,Taylor
ORD100692,2023-06-02,Corporate,South,Yellow,16,Cash,Yes,D,Alex
ORD100693,2023-03-11,individual,West,Yellow,18,DebitCard,No,D,Riley
ORD100694,2023-10-24,Individual,East,Black,9,DebitCard,No,D,Alex
ORD100695,2023-11-08,Corporate,East,Red,19,Cash,No,A,Casey
